E1S,"
------------E1S-至尊伊甸-------------
           ■三角攻击    　    | 　   ■白球诱导
  　　　　　 　|　      
  　　　　　 　|
  　　　       　　　 　 |　       　
  　　　　　 　|
  　　　　　　 |　       
 ───────────────────────
            ■2人分摊　     　|      ■转转球诱导
 /　/   | 　　     
 　 　　     　　 　　   |            
 /　/   | 　　　 
                            ■四人分摊
   ◎  
■十字陷阱：南 东 西 北
■8人光球：远程治疗外侧诱导"
E2S,"
------------E2S-虚无行者-------------
　 【八方剑·踩塔】　　 |　  【核爆】
　　　　　  |　　   　
　　　    　　  | 　　 
　　　　　  |　　　
----------------------------------------
            【黑白配】　　 　 |
　　     　　　     |
    　  |
　　     　　　　 |
----------------------------------------
 复仇： 月环(内侧) → 八方(散开) → 直线(侧面)
 混沌： 直线(侧面) → 月环(内侧) → 八方(散开)"
E3S,"
------------E3S-利维亚桑-------------
　【左右散开】　　|　【大时化】 左上角起沿圈放
　　　　　|　 
　　　　　|　　            【裂流死刑】
　　　　　|　　１(无敌)　２(无敌)
　　　　　|　　３(挑衅换T)　  ４(无敌)
----------------------------------------------
 【第二次大海啸】　　　  |　    【核爆+分摊】
　　　 　　　  |　　　　
　　　　　　　　　　　   |  　　
　　▲　　　▲　　   |
　分菊　分浪 　  |　　　　　
----------------------------------------------
【灵泉引导：远程】
踩塔顺序：近 ＞ 奶 ＞ 近 ＞ 远"
E4S,"
------------E4S-泰坦-------------
■黄标散开　　　  ■陨石放置（西→东）
    　　A→B（TH）
   　    C→D（DPS）
■碎石死刑　          ■人型/车
→　　 　　  橙→D→T→H
■大地的双拳　　  ■石牢
　 　蓝　　　   北:　南:
　   人群
■第一次升地板  北:DPS　南:TH
■第二次升地板  北:北:　南:
■长形场地              ■转圈流沙
Ｔ橙□蓝                     《第一块》：/
ＤＨ□□                     《第二块》：橙标人群
□□                            《第三块》：/
蓝□　　               /：左   /：右"
E5S,"
------------E5S-拉姆-------------
┌─【雷云和雷暴】─┬─【撞柱】─┐
│　　　　　│　　│
│　　　　　│　　　　│
│　　　　●　　　　│　　　　│
│　　　　　│　　坦克　　│
│　　　　　│　　　　│
├─【链雷远程传】─┤　　　　│
│　　　　　│　　　　│
│　　　　●　　　　│　　　　│
│　　　　　│【挡冲锋】│
│　│》》│
└【奶》远》近》奶】┴──────┘"
E6S,"
----------E6S-伊弗利特-迦楼罗-----------
┌【双人分摊及扇形】┬【火神业火拳接线】┐
│││第一次远程双　│
│││第二次点名远程　│
├─────────┼─────────┤
├【双体阶段分组】─┼【火龙卷：同向式】┤
│││　　连线　　│
│││││
│在标点处理死刑│　　连线　　│
│场地切割左或上集合│同侧双圈换│
├─────────┼─────────┤
├【合体业火拳引导】┼【分摊后接业火拳】┤
│先│四角分摊后不动│
│后│顺时针移动度│
└─────────┴─────────┘"
E7S,"
------------E7S-黑暗心象-------------
┌─球连线传送─┬─传送门─┬极夜机动┐
│　　　│红动　蓝停│　　│
├─┬────┬─┼白夜机动┤　　│
│❹│　　　　│❶│　││
│❸││❷│　││
│　││　│　│　　│
├─┴────┴─┤　│　　│
├─包围号令─┬─┴──┬──┴────┤
│　　●　　　├夜袭号令┼─鸽龙卷站位─┤
│　　　│集合式│　　  │　　  　│
│　　　　●│左下右上│白色／＼黑色　│
│●　　　　│红动蓝停│　／　　＼　　│ 
│　　　│左侧放圈│／　坦克　＼　│ 
│　　　●　　└────┼─撞球优先级─┤
└近战同色交换踩塔┴》小》大┘"
E8S,"
------------E8S-希瓦-------------
◆钻石星尘/光之失控
　　 　　      　｜驱散：》、》
   ｜三角：西北、东南
正方形连线：左与换位｜沙漏形连线：左与换位
　◆钢铁月环X型　　　  　｜　　◆钢铁月环十型
 　/　/　｜　　　　 /
 　　　　　　　　　　   　｜　/　　/
 　/　/　｜　　　　 /
 ◆默认分组
 左：   　｜　右：   
 ◆小怪阶段
 截线：》》远》近
 沉默：左边远》  ｜ 右边两次
 ◆冰光龙诗
　  　 ｜ 驱散DPS↓
　  ▼  　   ｜
 　 　 ｜ 驱散DPS↑
◆红蓝调整： 换位"
E9S,"
------------E9S-暗黑之云-------------
■暗之战技
   【八方分散】         |             【两人分摊】
            |                /
                    |   /          /
            |                /
■放置种子                |              【荆棘连线】
                    |            
                    | 
                    |
                    |             "
E10S,"
------------E10S-影之王-------------
【基本散开】          ｜         【黑泥】
　  　｜　　  
　   ■   　｜  　           
　      ｜  　　       
　　　                      ｜ 　　 
【魔影球】
      12点逆时针
        1点顺时针
【大狗转转乐】
 左：　：右
【离别之锁】
 ：北　：南"
E11S,"
------------E11S-绝命战士------------
 ┌─【基本散開】─┬──【火分摊】──┐
 │　　│　│ 
 │　　　　│　　　　　　　　　│ 
 │　　│　│ 
 ├──────【光分摊】───────┤
 │　　　　　　　　　　　　　　│ 
 │　　　　　　│ 
 ├─【至天绝技】─┬─【四天召唤】──┤
 │　　　场中　　　│　　火人群　　　　│
 │　　　　　　│　　　　　　　　　│ 
 │火人群　　雷│　光　　　死刑　│ 
 ├─【堕狱绝技】─┼─【隐身阶段】──┤
 │　　　光　　　　│　　八方分散　　　│
 │火人群　　　　　│　不抬刀向前走　　│ 
 └分身顺序：光雷火┴─────────┘"
E12S门神,"
---------E12S-门神-伊甸之约----------
 ┌──【分散】──┬─【分组分摊】──┐
 │　　│上或左边│下或右边│
 │　　　　│││
 │　　│││
 ├【希瓦的记忆】─┼─【泰坦的记忆】─┤
 │　　　　│　注意蓝色优先级　│
 │　　　　├─【伊甸守护者】─┤
 │　　　　│灭尽：右或下分摊　│
 │　　　　│猛男：上下分摊放置│
 ├──────【狮子的业火】─────┤
 │小狮子：式引导　微激光眼开防击退│
 │大狮子：奶坦奶　或：远近远│
 └──────────────────┘"
E12S,"---E12S 暗之巫女-----
 【开场先分散】|    【开场后分散】   |    【二运分散】
    |  　 　    　　　|　  
        |　       　|　      
    |　       |　  
 　 　 　 　  　  |          　     |
 【第一次地火后分散】　【第二次地火后分散】
  　　 　 　  |　　　　　 
  　　  　　  |　　　　　
  　　    |　  　　　
         　 　 　  　 |
 ↑左半场安全则 镜像翻转
    【一运优先级】      |             【三运分组】 
    西←          | 北：      
            →东  | 南：      
                                     |       同BUFF时  互换"
雷德罗巨蛇,通过解体新书，发掘《<t>》的触发方式【当区域内持续下了30分钟（现实时间）的雨后，由系统自动触发】，目前已出现在<pos>。
乌尔伽鲁,通过解体新书，发掘《<t>》的触发方式【在区域内开始战斗理符任务后有低几率触发】，目前已出现在<pos>。
夺心魔,通过解体新书，发掘《<t>》的触发方式【新月的晚间17:00—3:00（首日从0:00 开始），当玩家走过或飞过触发点的时候触发。】，目前已出现在<pos>。
千竿口花希达,通过解体新书，发掘《<t>》的触发方式【在17:00—3:00时，在黑衣森林北部林区  钓到大鱼（!!!）审判鳐  的时候有几率触发。】，目前已出现在<pos>。
虚无探索者,通过解体新书，发掘《<t>》的触发方式【在碧空和晴朗天气时，在西萨纳兰  钓到大鱼（!!!）铜镜  的时候有几率触发。】，目前已出现在<pos>。
布隆特斯,通过解体新书，发掘《<t>》的触发方式【在触发点上（可在飞行状态）吃任何食物后触发。】，目前已出现在<pos>。
巴拉乌尔,通过解体新书，发掘《<t>》的触发方式【在区域内开始战斗理符任务后有低几率触发】，目前已出现在<pos>。
努纽努维,通过解体新书，发掘《<t>》的触发方式【在现实时间60分钟内，南萨纳兰  没有任何FATE失败之后触发。未开始而消失的FATE也算是失败。】，目前已出现在<pos>。
蚓螈巨虫,通过解体新书，发掘《<t>》的触发方式【击杀100只土元精（包括fate同名怪）】，目前已出现在<pos>。
护土精灵,通过解体新书，发掘《<t>》的触发方式【在19:00—22:00时，采集3级拉诺西亚土壤  （50级未知的石场）后有几率触发。】，目前已出现在<pos>。
咕尔呱洛斯,通过解体新书，发掘《<t>》的触发方式【在满月17:00—3:00时，玩家走过或飞过触发点的时候触发。】，目前已出现在<pos>。
伽洛克,通过解体新书，发掘《<t>》的触发方式【当区域内连续200分钟（现实时间）没有下雨后，由系统自动触发】，目前已出现在<pos>。
火愤牛,通过解体新书，发掘《<t>》的触发方式【在8:00—11:00时，采集拉诺西亚韭菜  （50级未知的草场）后有几率触发。】，目前已出现在<pos>。
南迪,通过解体新书，发掘《<t>》的触发方式【当玩家带着任意宠物走过或飞过触发点的时候触发。】，目前已出现在<pos>。
牛头黑神,通过解体新书，发掘《<t>》的触发方式【玩家角色陷入无法战斗状态】，目前已出现在<pos>。
萨法特,通过解体新书，发掘《<t>》的触发方式【当玩家在区域内生命垂危时（1HP)有几率触发。（超火流星无效）】，目前已出现在<pos>。
阿格里帕,通过解体新书，发掘《<t>》的触发方式【在地图：摩杜纳 打开宝图宝箱】，目前已出现在<pos>。
卢克洛塔,通过解体新书，发掘《<t>》的触发方式【击杀50只《亚拉戈奇美拉》+50只《小海德拉》+50只《美拉西迪亚薇薇尔飞龙》】，目前已出现在<pos>。
凯撒贝希摩斯,通过解体新书，发掘《<t>》的触发方式【当玩家带着皇家贝希摩斯宝宝  (宠物)走过或飞过触发点的时候触发。】，目前已出现在<pos>。
神穆尔鸟,通过解体新书，发掘《<t>》的触发方式【连续五次或更多次完成危命任务『龙卵引起的战争』】，目前已出现在<pos>。
苍白骑士,通过解体新书，发掘《<t>》的触发方式【在地图：龙堡内陆低地  打开宝图宝箱】，目前已出现在<pos>。
刚德瑞瓦,通过解体新书，发掘《<t>》的触发方式【当前地图所有玩家采集皇金矿 或星极花 总次数达到100次】，目前已出现在<pos>。
极乐鸟,通过解体新书，发掘《<t>》的触发方式【当该地图B级狩猎目标斯奎克使用技能『唧唧咋咋』后有几率触发。】，目前已出现在<pos>。
巨大鳐,通过解体新书，发掘《<t>》的触发方式【击杀100只观梦螺 + 100只无壳观梦螺后，在满月时间段触发。】，目前已出现在<pos>。
伽马,通过解体新书，发掘《<t>》的触发方式【在17:00—次日08:00 带着宠物迷你亚历山大踩在刷新点位上】，目前已出现在<pos>。
兀鲁忽乃朝鲁,通过解体新书，发掘《<t>》的触发方式【在完成危命任务『石人英雄——格尔该朝鲁』后，从触发点上走过或飞过后触发。】，目前已出现在<pos>。
优昙婆罗花,通过解体新书，发掘《<t>》的触发方式【击杀100只莱西 + 100只狄亚卡】，目前已出现在<pos>。
爬骨怪龙,通过解体新书，发掘《<t>》的触发方式【乘坐运输陆行鸟穿过本地图中部】，目前已出现在<pos>。
盐和光,通过解体新书，发掘《<t>》的触发方式【从背包里舍弃50次道具（是次数不是数量）】，目前已出现在<pos>。
伊休妲,通过解体新书，发掘《<t>》的触发方式【击杀100个《隆卡人偶》 + 100《破裂的隆卡石蒺藜》 + 100个《破裂的隆卡器皿》】，目前已出现在<pos>。
阿格拉俄珀,通过解体新书，发掘《<t>》的触发方式【带着宠物朱孔雀 踩在刷新点位上】，目前已出现在<pos>。
顾尼图,通过解体新书，发掘《<t>》的触发方式【巨大化的冰海天使向玩家使用『口锥』】，目前已出现在<pos>。
多智兽,通过解体新书，发掘《<t>》的触发方式【玩家在刷新点位上使用青魔法师技能『自爆』】，目前已出现在<pos>。
戾虫,通过解体新书，发掘《<t>》的触发方式【从背包里舍弃秧鸡胸脯肉】，目前已出现在<pos>。
得到宽恕的炫学,通过解体新书，发掘《<t>》的触发方式【当前地图所有玩家采集矮人棉  总次数达到50次】，目前已出现在<pos>。
颇胝迦,通过解体新书，发掘《<t>》的触发方式【击杀100只《阿输陀花》 + 100只《毕舍遮》 + 100只《金刚尾》】，目前已出现在<pos>。
布弗鲁,通过解体新书，发掘《<t>》的触发方式【在9:00—17:00，同时天气为『晴朗』或『碧空』时，携带宠物小巨魔踩在刷新点位上】，目前已出现在<pos>。
阿姆斯特朗,通过解体新书，发掘《<t>》的触发方式【装备修好的帝国盔帽  和修好的帝国短袍  ，在刷新点位上陷入无法战斗状态】，目前已出现在<pos>。
沉思之物,通过解体新书，发掘《<t>》的触发方式【击杀100只《思考之物》 + 100只《彷徨之物》 + 100只《叹息之物》】，目前已出现在<pos>。
俄菲翁尼厄斯,通过解体新书，发掘《<t>》的触发方式【一次性舍弃5颗厄尔庇斯之鸟蛋】，目前已出现在<pos>。
狭缝,通过解体新书，发掘《<t>》的触发方式【10人或以上一起携带宠物小异亚  踩在刷新点位上】，目前已出现在<pos>。
